,day,person_id,planned_hours,store_id,in_alternate_workplace,absence_type,was_absent,worked_hours
1563,2024-01-16,919208,7.5,,False,,False,7.5
1613,2024-01-16,989388,5.0,,False,,False,5.0
1669,2024-01-16,999012,4.5,,False,,False,4.5
1785,2024-01-16,1201829,8.0,,False,,False,8.0
1891,2024-01-16,1252106,5.5,,False,,False,5.5
1946,2024-01-16,1305177,6.0,,False,,False,6.0
2099,2024-01-16,1403169,4.0,,False,,False,4.0
2189,2024-01-16,1529075,8.0,,False,Vacaciones,True,0.0
2292,2024-01-16,1757666,5.0,,False,,False,5.0
2303,2024-01-16,1770558,4.0,,False,,False,4.0
42,2024-01-17,665917,5.5,1.0,True,,False,5.5
159,2024-01-17,665923,7.0,,False,,False,7.0
256,2024-01-17,665928,5.0,,False,,False,5.0
360,2024-01-17,665935,8.0,,False,,False,8.0
630,2024-01-17,665948,4.5,,False,,False,4.5
687,2024-01-17,665950,4.0,,False,,False,4.0
747,2024-01-17,665952,6.5,,False,,False,6.5
800,2024-01-17,665953,4.0,,False,,False,4.0
856,2024-01-17,665954,6.0,,False,,False,6.0
924,2024-01-17,665958,4.0,,False,,False,4.0
986,2024-01-17,665959,7.5,,False,,False,7.5
1046,2024-01-17,665965,7.5,,False,,False,7.5
1090,2024-01-17,665971,5.0,,False,,False,5.0
1242,2024-01-17,665983,4.0,,False,,False,4.0
1293,2024-01-17,665986,6.5,,False,,False,6.5
1349,2024-01-17,665987,6.0,,False,,False,6.0
1404,2024-01-17,665989,4.0,,False,,False,4.0
1422,2024-01-17,665997,6.5,,False,Enfermedad común,True,0.0
1545,2024-01-17,876837,4.0,,False,,False,4.0
1564,2024-01-17,919208,4.0,,False,,False,4.0
1723,2024-01-17,1031417,8.0,,False,,False,8.0
1786,2024-01-17,1201829,7.0,,False,,False,7.0
1892,2024-01-17,1252106,7.5,,False,,False,7.5
1996,2024-01-17,1305178,5.0,,False,,False,5.0
2293,2024-01-17,1757666,5.0,,False,,False,5.0
2304,2024-01-17,1770558,4.0,,False,,False,4.0
43,2024-01-18,665917,4.0,1.0,True,,False,4.0
160,2024-01-18,665923,4.0,,False,,False,4.0
206,2024-01-18,665926,4.5,,False,,False,4.5
312,2024-01-18,665934,4.0,,False,,False,4.0
420,2024-01-18,665936,7.5,,False,,False,7.5
479,2024-01-18,665938,4.0,,False,,False,4.0
535,2024-01-18,665941,5.0,,False,,False,5.0
631,2024-01-18,665948,4.0,,False,,False,4.0
688,2024-01-18,665950,4.0,,False,,False,4.0
748,2024-01-18,665952,6.5,,False,,False,6.5
801,2024-01-18,665953,4.0,,False,,False,4.0
857,2024-01-18,665954,6.0,,False,,False,6.0
914,2024-01-18,665956,6.5,,False,,False,6.5
925,2024-01-18,665958,4.0,,False,,False,4.0
987,2024-01-18,665959,7.5,,False,,False,7.5
1143,2024-01-18,665978,7.0,,False,,False,7.0
1198,2024-01-18,665979,7.5,,False,,False,7.5
1294,2024-01-18,665986,4.0,,False,,False,4.0
1405,2024-01-18,665989,4.0,,False,,False,4.0
1423,2024-01-18,665997,7.5,,False,Enfermedad común,True,0.0
1546,2024-01-18,876837,4.0,,False,,False,4.0
1614,2024-01-18,989388,4.0,,False,,False,4.0
1670,2024-01-18,999012,5.0,,False,,False,5.0
1724,2024-01-18,1031417,4.5,,False,,False,4.5
1893,2024-01-18,1252106,8.0,,False,,False,8.0
1947,2024-01-18,1305177,6.5,,False,,False,6.5
1997,2024-01-18,1305178,4.0,,False,,False,4.0
2100,2024-01-18,1403169,4.0,,False,,False,4.0
2190,2024-01-18,1529075,8.0,,False,,False,8.0
2305,2024-01-18,1770558,5.0,,False,,False,5.0
44,2024-01-19,665917,5.0,1.0,True,,False,5.0
99,2024-01-19,665922,4.0,,False,,False,4.0
161,2024-01-19,665923,4.0,,False,,False,4.0
257,2024-01-19,665928,6.5,,False,,False,6.5
313,2024-01-19,665934,4.0,,False,,False,4.0
361,2024-01-19,665935,7.5,,False,,False,7.5
421,2024-01-19,665936,4.0,,False,,False,4.0
480,2024-01-19,665938,4.0,,False,,False,4.0
536,2024-01-19,665941,4.0,,False,,False,4.0
689,2024-01-19,665950,5.0,,False,,False,5.0
749,2024-01-19,665952,6.5,,False,,False,6.5
802,2024-01-19,665953,5.0,,False,,False,5.0
858,2024-01-19,665954,6.0,,False,,False,6.0
926,2024-01-19,665958,4.0,,False,,False,4.0
988,2024-01-19,665959,8.0,,False,,False,8.0
1047,2024-01-19,665965,8.0,,False,,False,8.0
1091,2024-01-19,665971,6.0,,False,,False,6.0
1144,2024-01-19,665978,7.5,,False,,False,7.5
1199,2024-01-19,665979,6.5,,False,,False,6.5
1243,2024-01-19,665983,5.0,,False,,False,5.0
1295,2024-01-19,665986,4.0,,False,,False,4.0
1350,2024-01-19,665987,5.5,,False,,False,5.5
1565,2024-01-19,919208,4.0,,False,,False,4.0
1615,2024-01-19,989388,6.5,,False,,False,6.5
1725,2024-01-19,1031417,4.0,,False,,False,4.0
1787,2024-01-19,1201829,6.5,,False,,False,6.5
1894,2024-01-19,1252106,5.5,,False,,False,5.5
1948,2024-01-19,1305177,4.0,,False,,False,4.0
1998,2024-01-19,1305178,4.0,,False,,False,4.0
2101,2024-01-19,1403169,6.0,,False,,False,6.0
2242,2024-01-19,1661019,6.0,,False,,False,6.0
2269,2024-01-19,1662112,5.0,1.0,True,,False,5.0
2317,2024-01-19,1783676,5.0,,False,,False,5.0
45,2024-01-20,665917,6.5,1.0,True,,False,6.5
162,2024-01-20,665923,5.5,,False,,False,5.5
207,2024-01-20,665926,6.5,,False,,False,6.5
258,2024-01-20,665928,4.0,,False,,False,4.0
362,2024-01-20,665935,7.5,,False,,False,7.5
422,2024-01-20,665936,8.0,,False,,False,8.0
481,2024-01-20,665938,6.0,,False,,False,6.0
537,2024-01-20,665941,8.0,,False,,False,8.0
632,2024-01-20,665948,8.0,,False,,False,8.0
690,2024-01-20,665950,5.0,,False,,False,5.0
750,2024-01-20,665952,7.5,,False,,False,7.5
803,2024-01-20,665953,8.0,,False,,False,8.0
859,2024-01-20,665954,8.0,,False,,False,8.0
915,2024-01-20,665956,7.5,,False,,False,7.5
1048,2024-01-20,665965,4.0,,False,,False,4.0
1145,2024-01-20,665978,7.0,,False,,False,7.0
1200,2024-01-20,665979,7.5,,False,,False,7.5
1244,2024-01-20,665983,6.5,,False,,False,6.5
1296,2024-01-20,665986,8.0,,False,,False,8.0
1351,2024-01-20,665987,8.0,,False,,False,8.0
1424,2024-01-20,665997,4.5,,False,Enfermedad común,True,0.0
1566,2024-01-20,919208,4.5,,False,,False,4.5
1616,2024-01-20,989388,7.0,,False,,False,7.0
1726,2024-01-20,1031417,6.0,,False,,False,6.0
1788,2024-01-20,1201829,6.5,,False,,False,6.5
1999,2024-01-20,1305178,8.0,,False,,False,8.0
2102,2024-01-20,1403169,6.0,,False,,False,6.0
2243,2024-01-20,1661019,8.0,,False,,False,8.0
2270,2024-01-20,1662112,8.0,1.0,True,,False,8.0
2294,2024-01-20,1757666,5.0,,False,,False,5.0
2306,2024-01-20,1770558,7.5,,False,,False,7.5
2318,2024-01-20,1783676,8.0,,False,,False,8.0
46,2024-01-22,665917,7.5,1.0,True,,False,7.5
100,2024-01-22,665922,6.5,,False,,False,6.5
363,2024-01-22,665935,7.5,,False,,False,7.5
423,2024-01-22,665936,6.0,,False,,False,6.0
482,2024-01-22,665938,4.5,,False,,False,4.5
633,2024-01-22,665948,4.5,,False,,False,4.5
691,2024-01-22,665950,5.0,,False,,False,5.0
751,2024-01-22,665952,6.0,,False,,False,6.0
860,2024-01-22,665954,6.0,,False,,False,6.0
989,2024-01-22,665959,8.0,,False,,False,8.0
1092,2024-01-22,665971,4.5,,False,,False,4.5
1297,2024-01-22,665986,4.0,,False,,False,4.0
1547,2024-01-22,876837,6.5,,False,,False,6.5
1671,2024-01-22,999012,4.0,,False,,False,4.0
1949,2024-01-22,1305177,6.5,,False,,False,6.5
2000,2024-01-22,1305178,4.0,,False,,False,4.0
2103,2024-01-22,1403169,6.5,,False,,False,6.5
47,2024-01-23,665917,6.5,1.0,True,,False,6.5
364,2024-01-23,665935,7.5,,False,,False,7.5
424,2024-01-23,665936,6.5,,False,,False,6.5
483,2024-01-23,665938,6.0,,False,,False,6.0
538,2024-01-23,665941,5.5,,False,,False,5.5
692,2024-01-23,665950,6.0,,False,,False,6.0
804,2024-01-23,665953,4.0,,False,,False,4.0
927,2024-01-23,665958,6.5,,False,,False,6.5
990,2024-01-23,665959,8.0,,False,,False,8.0
1298,2024-01-23,665986,5.0,,False,,False,5.0
1352,2024-01-23,665987,4.0,,False,,False,4.0
1406,2024-01-23,665989,4.0,,False,,False,4.0
1548,2024-01-23,876837,6.5,,False,,False,6.5
1617,2024-01-23,989388,4.0,,False,,False,4.0
1672,2024-01-23,999012,5.0,,False,,False,5.0
2001,2024-01-23,1305178,5.0,,False,,False,5.0
2104,2024-01-23,1403169,4.0,,False,,False,4.0
48,2024-01-24,665917,7.0,1.0,True,,False,7.0
101,2024-01-24,665922,6.0,,False,,False,6.0
365,2024-01-24,665935,7.5,,False,,False,7.5
425,2024-01-24,665936,6.0,,False,,False,6.0
484,2024-01-24,665938,4.0,,False,,False,4.0
539,2024-01-24,665941,4.0,,False,,False,4.0
634,2024-01-24,665948,4.0,,False,,False,4.0
693,2024-01-24,665950,4.0,,False,,False,4.0
752,2024-01-24,665952,7.5,,False,,False,7.5
861,2024-01-24,665954,6.0,,False,Permiso por acontecimiento de parientes (2º grado),True,0.0
928,2024-01-24,665958,4.0,,False,,False,4.0
991,2024-01-24,665959,8.0,,False,,False,8.0
1093,2024-01-24,665971,5.0,,False,,False,5.0
1407,2024-01-24,665989,4.5,,False,,False,4.5
1618,2024-01-24,989388,6.5,,False,,False,6.5
1950,2024-01-24,1305177,4.0,,False,,False,4.0
2002,2024-01-24,1305178,4.0,,False,,False,4.0
2307,2024-01-24,1770558,4.5,,False,,False,4.5
102,2024-01-25,665922,4.0,,False,,False,4.0
426,2024-01-25,665936,6.5,,False,,False,6.5
540,2024-01-25,665941,7.5,,False,,False,7.5
635,2024-01-25,665948,4.5,,False,,False,4.5
805,2024-01-25,665953,4.0,,False,,False,4.0
862,2024-01-25,665954,6.0,,False,Permiso por acontecimiento de parientes (2º grado),True,0.0
929,2024-01-25,665958,6.0,,False,,False,6.0
1245,2024-01-25,665983,4.5,,False,,False,4.5
1299,2024-01-25,665986,6.0,,False,,False,6.0
1353,2024-01-25,665987,7.5,,False,,False,7.5
1408,2024-01-25,665989,6.0,,False,,False,6.0
1549,2024-01-25,876837,6.5,,False,,False,6.5
1619,2024-01-25,989388,4.0,,False,,False,4.0
1673,2024-01-25,999012,6.0,,False,,False,6.0
1951,2024-01-25,1305177,5.0,,False,,False,5.0
2105,2024-01-25,1403169,4.0,,False,,False,4.0
2308,2024-01-25,1770558,7.0,,False,,False,7.0
49,2024-01-26,665917,6.5,1.0,True,,False,6.5
103,2024-01-26,665922,6.5,,False,,False,6.5
366,2024-01-26,665935,8.0,,False,Fallecimiento de parientes (2º grado),True,0.0
485,2024-01-26,665938,6.5,,False,,False,6.5
636,2024-01-26,665948,4.0,,False,,False,4.0
694,2024-01-26,665950,5.0,,False,,False,5.0
753,2024-01-26,665952,4.0,,False,,False,4.0
806,2024-01-26,665953,3.5,,False,,False,3.5
863,2024-01-26,665954,6.0,,False,,False,6.0
930,2024-01-26,665958,6.0,,False,,False,6.0
992,2024-01-26,665959,7.5,,False,,False,7.5
1094,2024-01-26,665971,5.0,,False,,False,5.0
1246,2024-01-26,665983,3.5,,False,,False,3.5
1300,2024-01-26,665986,6.0,,False,,False,6.0
1354,2024-01-26,665987,8.0,,False,,False,8.0
1409,2024-01-26,665989,6.0,,False,,False,6.0
1550,2024-01-26,876837,3.5,,False,,False,3.5
1620,2024-01-26,989388,6.5,,False,,False,6.5
1674,2024-01-26,999012,4.5,,False,,False,4.5
1952,2024-01-26,1305177,3.5,,False,,False,3.5
2003,2024-01-26,1305178,5.0,,False,,False,5.0
2106,2024-01-26,1403169,6.0,,False,,False,6.0
2244,2024-01-26,1661019,6.0,,False,,False,6.0
2271,2024-01-26,1662112,7.5,1.0,True,,False,7.5
2309,2024-01-26,1770558,5.5,,False,,False,5.5
2319,2024-01-26,1783676,5.0,,False,,False,5.0
50,2024-01-27,665917,5.5,1.0,True,,False,5.5
104,2024-01-27,665922,5.0,,False,,False,5.0
367,2024-01-27,665935,7.5,,False,,False,7.5
427,2024-01-27,665936,6.0,,False,,False,6.0
486,2024-01-27,665938,6.0,,False,,False,6.0
541,2024-01-27,665941,8.0,,False,,False,8.0
637,2024-01-27,665948,4.0,,False,,False,4.0
695,2024-01-27,665950,4.0,,False,,False,4.0
807,2024-01-27,665953,4.0,,False,Fin de Semana Libre,True,0.0
864,2024-01-27,665954,5.5,,False,,False,5.5
931,2024-01-27,665958,7.5,,False,,False,7.5
993,2024-01-27,665959,7.5,,False,,False,7.5
1095,2024-01-27,665971,6.0,,False,,False,6.0
1247,2024-01-27,665983,4.0,,False,Fin de Semana Libre,True,0.0
1301,2024-01-27,665986,4.0,,False,,False,4.0
1355,2024-01-27,665987,4.0,,False,,False,4.0
1410,2024-01-27,665989,4.5,,False,,False,4.5
1551,2024-01-27,876837,4.0,,False,Fin de Semana Libre,True,0.0
1621,2024-01-27,989388,7.5,,False,,False,7.5
1675,2024-01-27,999012,5.5,,False,,False,5.5
1953,2024-01-27,1305177,4.0,,False,Fin de Semana Libre,True,0.0
2004,2024-01-27,1305178,6.0,,False,,False,6.0
2107,2024-01-27,1403169,4.0,,False,,False,4.0
2245,2024-01-27,1661019,8.0,,False,,False,8.0
2272,2024-01-27,1662112,8.0,1.0,True,,False,8.0
2310,2024-01-27,1770558,6.0,,False,,False,6.0
2320,2024-01-27,1783676,8.0,,False,,False,8.0
105,2024-01-29,665922,4.0,,False,,False,4.0
368,2024-01-29,665935,7.5,,False,,False,7.5
487,2024-01-29,665938,5.0,,False,,False,5.0
542,2024-01-29,665941,4.0,,False,,False,4.0
638,2024-01-29,665948,4.0,,False,,False,4.0
865,2024-01-29,665954,5.0,,False,,False,5.0
994,2024-01-29,665959,7.5,,False,,False,7.5
1096,2024-01-29,665971,5.5,,False,,False,5.5
1248,2024-01-29,665983,6.0,,False,,False,6.0
1356,2024-01-29,665987,5.0,,False,,False,5.0
1411,2024-01-29,665989,6.0,,False,,False,6.0
1552,2024-01-29,876837,4.0,,False,,False,4.0
1676,2024-01-29,999012,4.5,,False,,False,4.5
1954,2024-01-29,1305177,5.0,,False,,False,5.0
2005,2024-01-29,1305178,4.0,,False,,False,4.0
2108,2024-01-29,1403169,6.0,,False,,False,6.0
2311,2024-01-29,1770558,4.0,,False,,False,4.0
51,2024-01-30,665917,7.5,1.0,True,,False,7.5
106,2024-01-30,665922,6.5,,False,,False,6.5
369,2024-01-30,665935,8.0,,False,,False,8.0
428,2024-01-30,665936,8.0,,False,,False,8.0
543,2024-01-30,665941,4.5,,False,,False,4.5
696,2024-01-30,665950,4.0,,False,,False,4.0
932,2024-01-30,665958,5.0,,False,,False,5.0
995,2024-01-30,665959,7.5,,False,,False,7.5
1249,2024-01-30,665983,4.0,,False,,False,4.0
1302,2024-01-30,665986,4.0,,False,,False,4.0
1357,2024-01-30,665987,7.5,,False,,False,7.5
1412,2024-01-30,665989,4.0,,False,,False,4.0
1553,2024-01-30,876837,6.0,,False,,False,6.0
2006,2024-01-30,1305178,4.0,,False,,False,4.0
2109,2024-01-30,1403169,4.0,,False,,False,4.0
52,2024-01-31,665917,6.5,1.0,True,,False,6.5
107,2024-01-31,665922,6.5,,False,,False,6.5
429,2024-01-31,665936,6.5,,False,,False,6.5
639,2024-01-31,665948,4.0,,False,,False,4.0
697,2024-01-31,665950,4.5,,False,,False,4.5
808,2024-01-31,665953,6.0,,False,,False,6.0
866,2024-01-31,665954,6.5,,False,,False,6.5
933,2024-01-31,665958,4.0,,False,,False,4.0
996,2024-01-31,665959,7.5,,False,,False,7.5
1097,2024-01-31,665971,5.0,,False,,False,5.0
1303,2024-01-31,665986,4.0,,False,,False,4.0
1358,2024-01-31,665987,6.0,,False,,False,6.0
1554,2024-01-31,876837,4.0,,False,,False,4.0
1677,2024-01-31,999012,4.0,,False,,False,4.0
2007,2024-01-31,1305178,4.0,,False,,False,4.0
2312,2024-01-31,1770558,4.0,,False,,False,4.0
